,ID,TIPO,INSTITUCIO,CALLE,NUMERO,REFERENCIA,COLONIA,C_P_,Observacio,Alcaldía,geometry
271,272.0,TIENDAS DEPARTAMENTALES,SALINAS Y ROCHA,Av. Cuitláhuac,,Esq. Plan de Sn. Luis,Hogar y Seguridad,02820,,Azcapotzalco,POINT (-99.16652132049747 19.471128008341488)
272,273.0,CENTRO Y PLAZA COMERCIAL,Plaza Parque Jardín,Av. Jardín,330,,Del Gas,02970,,Azcapotzalco,POINT (-99.16008571672808 19.46859745771982)
273,274.0,CENTRO Y PLAZA COMERCIAL,Portal Vallejo,Vallejo,296,,San Francisco Xocotitla,02960,Hay una bodega Aurrera,Azcapotzalco,POINT (-99.14436332745603 19.46809916058372)
274,275.0,CENTRO Y PLAZA COMERCIAL,Plaza Alco La Raza,Vallejo,294,,San Francisco Xocotitla,02960,,Azcapotzalco,POINT (-99.14484381842361 19.467800176579956)
275,276.0,TIENDAS DE AUTO SERVICIO,BODEGA GIGANTE,Av. Jardín,245,Entre Union y Cto.,Tlaltilco,02860,,Azcapotzalco,POINT (-99.16005127989105 19.464145018779007)
276,277.0,TIENDA DE AUTOSERVICIO_1,Sams Club La Raza,Cto. Interios Paseo de las Jacarandas,375,,Del Gas,02970,,Azcapotzalco,POINT (-99.15639086942682 19.4650994030557)
277,278.0,TIENDA DE AUTOSERVICIO_1,Bodega Aurrera,Calz de las Armas Norte,577,,Providencia,02440,,Azcapotzalco,POINT (-99.21469511339696 19.493993006922114)
278,279.0,TIENDA DE AUTOSERVICIO_1,Chedraui,Manuel Salazar,197,,San Juan Tlihuaca,02400,,Azcapotzalco,POINT (-99.20670346932246 19.493950794236536)
279,280.0,TIENDA DE AUTOSERVICIO_1,Bodega Aurrera,Federico Gamboa,105,,San Juan Tlihuaca,02400,,Azcapotzalco,POINT (-99.20481071900835 19.491605493855197)
280,281.0,CENTRO Y PLAZA COMERCIAL,Mercado San Juan Tlihuaca,Fortunato Zuazua,s/n,,San Juan Tlihuaca,02400,,Azcapotzalco,POINT (-99.2034369874009 19.49291547510348)
281,282.0,TIENDA DE AUTOSERVICIO_1,Bodega Aurrera,Morelos,296,,San Pedro Xalpa,02710,,Azcapotzalco,POINT (-99.20909749754554 19.48474935149261)
282,283.0,TIENDA DE AUTOSERVICIO_1,Bodega Aurrera,Calz de las armas,57,,San Pedro Xalpa,02710,,Azcapotzalco,POINT (-99.22045883233842 19.47699036703486)
283,284.0,TIENDA DE AUTOSERVICIO_1,Bodega Aurrera,Tezozomoc,220,,San Bartolo Cahualtongo,02720,,Azcapotzalco,POINT (-99.19850253444682 19.481298558489012)
284,285.0,TIENDA DE AUTOSERVICIO_1,Bodega Aurrera,Av San Isidro,97,,San Francisco Tetecala,02730,,Azcapotzalco,POINT (-99.19289111496937 19.48173114969609)
285,286.0,TIENDA DE AUTOSERVICIO_1,Bodega Aurrera,Ahuacatitla,11,,Centro de Azcapotzalco,02000,,Azcapotzalco,POINT (-99.18418942563 19.482483026917713)
286,287.0,,TIENDA DE AUTOSERVICIO_1,Trebol,53,,San Marcos,02020,,Azcapotzalco,POINT (-99.1816834905437 19.48658188656144)
287,288.0,TIENDA DE AUTOSERVICIO_,Bodega Aurrera,Ahuehuetes,15,,Pasteros,02150,,Azcapotzalco,POINT (-99.19370152848357 19.49453336115266)
288,289.0,CENTRO Y PLAZA COMERCIAL,Mercado Pasteros,Durazno,577 A,,Pasteros,02150,,Azcapotzalco,POINT (-99.19749295685614 19.496210652294767)
289,290.0,TIENDA DE AUTOSERVICIO_1,Bodega Aurrera,San Pablo,79,,Santa Bárbara,02230,,Azcapotzalco,POINT (-99.18414531862844 19.498237853921772)
290,291.0,CENTRO Y PLAZA COMERCIAL,Mercado Tlatilco,Calz Tlatilco,167,,Tlalilco,02860,,Azcapotzalco,POINT (-99.16260217878131 19.46208381931142)
291,292.0,CENTRO COMERCIAL,SISTEMA DE ABASTO DE TRABAJADORES DE LAEDUCACION,Av. Instituto Politécnico Nacional,2085,Esq. Sierra Vista,Lindavista,07300,,Gustavo A. Madero,POINT (-99.13101826706921 19.501952103381342)
292,293.0,TIENDAS DEPARTAMENTALES,SALINAS Y ROCHA,Fray Juan de Zumarraga,11,Local C Y D,La Villa,07050,Actualmente Plaza Comercial La Morenita,Gustavo A. Madero,POINT (-99.1182217552804 19.483659305307732)
293,294.0,TIENDAS DE AUTO SERVICIO,"COMERCIAL MEXICANA, S.A. DE C.V.",Prol. Calz. de los Misterios,62,Entre Av. Ticoman e Insurgentes,Guadalupe Tepeyac,07010,,Gustavo A. Madero,POINT (-99.11924919495739 19.489971122801226)
294,295.0,TIENDAS DE AUTO SERVICIO,Super  G,Fernando Amilpa,80,Entre Av. Lius Yurén y Av. Ricardo Flores Magón,Unidad C.T.M. Atzacoalco,07090,,Gustavo A. Madero,POINT (-99.10031617419097 19.509574175154917)
295,296.0,TIENDAS DE AUTO SERVICIO,"COMERCIAL MEXICANA, S.A. DE C.V.",Venustiano Carranza,100,Esq. Benito Juarez,Cuautepec Barrio Bajo,07250,,Gustavo A. Madero,POINT (-99.13885667776616 19.54297205953198)
296,297.0,TIENDAS DE AUTO SERVICIO,CARREFOUR- HIPERMERCADOS,Av. la Ventisca,100,Esq. Arboleda,Acueducto,07270,Pertenece a una PLAZA COMERCIAL Chedraui Tenayuca,Gustavo A. Madero,POINT (-99.156524425751 19.528882061727188)
297,298.0,PLAZAS COMERCIALES,PLAZA LINDAVISTA,Av. Montevideo,363-201,Esq. InstitutoPolitécnico Nacional,Lindavista,07300,,Gustavo A. Madero,POINT (-99.13392325141649 19.491257091168485)
298,299.0,TIENDAS DEPARTAMENTALES,SEARS,Av. Instituto Politécnico Nacional,363,Esq. Montevideo,Lindavista,07300,Es parte de Plaza Lindavista,Gustavo A. Madero,POINT (-99.13390625230052 19.491643091415952)
299,300.0,TIENDAS DEPARTAMENTALES,"SANBORNS HERMANOS, S.A DE C.V.",Av. Montevideo,313,Esq. Av. Instituto Politécnico Nacional,Lindavista,07300,Actualmente es TIENDA DE AUTOSERVICIO Superama,Gustavo A. Madero,POINT (-99.13407825032814 19.490583090460074)
300,301.0,TIENDAS DE AUTO SERVICIO,"WOOLWORTH MEXICANA, S.A. DE C.V.",Av. Instituto Politécnico Nacional,1733,Esq. Montevideo,Lindavista,07300,Actualmente es una TIENDA DEPARTAMENTAL Parisina,Gustavo A. Madero,POINT (-99.13338624696411 19.490236091796117)
301,302.0,TIENDAS DE AUTO SERVICIO,ISSSTETIENDAS,Insurgentes Norte,,Esq. Acueducto de Guadalupe,Residencial Zacatenco,07360,Actualmente es el paradero de MB terminal Indios V,Gustavo A. Madero,POINT (-99.11927422067701 19.50043212843306)
302,303.0,TIENDAS DE AUTO SERVICIO,"BODEGA AURRERA,S.A. DE C.V.",Av.Insurgentes Norte,1190,Esq. Poniente 112,Capultitlán,07370,,Gustavo A. Madero,POINT (-99.13430921602531 19.47623908212888)
303,304.0,PLAZAS COMERCIALES,La Plaza Oriente,Av. Eduardo Molina,1623,Esq. Oriente 157,Unidad Habitacional Legislatura,07456,,Gustavo A. Madero,POINT (-99.09460509481774 19.48564117473131)
304,305.0,TIENDAS DE AUTO SERVICIO,CARREFOUR- HIPERMERCADOS,Av. Eduardo Molina,1623,Esq. Oriente 157,Unidad Habitacional Legislatura,07456,Es parte de La Plaza Oriente,Gustavo A. Madero,POINT (-99.09397209199383 19.485427176008844)
305,306.0,TIENDAS DE AUTO SERVICIO,"BODEGA COMERCIAL MEXICANA, S.A. DE C.V.",Calz. Vallejo,2000,Esq. Acueducto Tenayuca,Sn. José de la Escalera,07630,Pertenece a Plaza Tenayuca,Gustavo A. Madero,POINT (-99.16970847420396 19.529107032785976)
306,307.0,TIENDAS DE AUTO SERVICIO,"BODEGA AURRERA,S.A. DE C.V.",Ing. Luis Espinoza,160,Entre Tecnológico de Explotación y Temoluco,Acueducto,07270,Walmart Acueducto de Guadalupe,Gustavo A. Madero,POINT (-99.1559754300385 19.531444064316673)
307,308.0,CENTRO COMERCIAL,CENTRO COMERCIAL TORRES LINDAVISTA,Othon Mendizabal Oriente,343,Esq. Juan de Dios Bátiz,Unidad Habitacional Profesional Zacatenco,07738,,Gustavo A. Madero,POINT (-99.14577233223592 19.506671073426503)
308,309.0,TIENDAS DEPARTAMENTALES,K-2,Av. Central,209,Esq. Margarita Maza de Juárez,Nueva Industrial Vallejo,07700,,Gustavo A. Madero,POINT (-99.1503877669317 19.512289222068812)
309,310.0,TIENDAS DEPARTAMENTALES,"SANBORNS HERMANOS, S.A DE C.V.",Av. Mendizabal,455,Esq. Miguel Bernard,La Escalera,07320,Actualmente parece ser una bodega o un baldio,Gustavo A. Madero,POINT (-99.14066432100195 19.50965908630217)
310,311.0,TIENDAS DEPARTAMENTALES,"SUBURBIA, S.A. DE C.V.",Av. Manuel Othon de Mendizabal Oriente,343,Esq. Juan de Díos Batiz,Unidad Habitacional Profesional Zacatenco,07720,Pertenece a Plaza Torres Lindavista,Gustavo A. Madero,POINT (-99.14474232777091 19.506376075536636)
311,312.0,TIENDAS DE AUTO SERVICIO,"BODEGA AURRERA,S.A. DE C.V.",Venturina,354,Entre Tesoro y Victoria,Estrella,07810,,Gustavo A. Madero,POINT (-99.11481013507303 19.472106122831686)
312,313.0,PLAZAS COMERCIALES,Plaza Tepeyac,Calz. de Guadalupe,431,Entre Victoria y Henry Ford,Guadalupe Tepeyac,07840,Hay un Sams Club,Gustavo A. Madero,POINT (-99.12161316076455 19.472506108062415)
313,314.0,TIENDAS DE AUTO SERVICIO,"WALL MART DE MÉXICO,S.A DE C.V.",Calz. de Guadalupe,431,Entre Victoria y Henry Ford,Guadalupe Tepeyac,07840,Es parte de Plaza Tepeyac,Gustavo A. Madero,POINT (-99.12166915955967 19.471931107624464)
314,315.0,TIENDAS DEPARTAMENTALES,"SUBURBIA, S.A. DE C.V.",Calz. de Guadalupe,431,Entre Victoria y Henry Ford,Guadalupe Tepeyac,07840,Es parte de Plaza Tepeyac,Gustavo A. Madero,POINT (-99.12034815328435 19.471328110205068)
315,316.0,CENTRO COMERCIAL,COBALIN JORGE,Wagner,98B,Esq. Av. Robles Dominguez,Vallejo,07870,Actualmente es un perdio con comercio y servicios,Gustavo A. Madero,POINT (-99.12705217090765 19.468581093930734)
316,317.0,TIENDAS DE AUTO SERVICIO,"GIGANTE , S.A. DE C.V.",Calz.. Vallejo,1361,Esq. Uranio,Nueva Industrial Vallejo,07700,Actualmente es TIENDA DEPARTAMENTAL Interceramic,Gustavo A. Madero,POINT (-99.15979939572351 19.511782045277386)
317,318.0,TIENDAS DE AUTO SERVICIO,"GIGANTE, S.A. DE C.V.",Calz. de Guadalupe,192,Entre schumann y Clave,Vallejo,07870,Actualmente es Soriana Híper La Villa,Gustavo A. Madero,POINT (-99.1258111565054 19.4645410944518)
318,319.0,TIENDAS DEPARTAMENTALES,"SUBURBIA, S.A. DE C.V.",Av. Instituto Politécnico Nacional,1787,,Lindavista,07300,,Gustavo A. Madero,POINT (-99.1330027485724 19.49167261707539)
319,320.0,TIENDAS DE AUTO SERVICIO,"BODEGA COMERCIAL MEXICANA, S.A. DE C.V.",Prol. Cádiz,42,Esq. Sn. Juan de Aragón,Héroes de Chapultepec,07939,,Gustavo A. Madero,POINT (-99.09083305693223 19.475766177649266)
320,321.0,TIENDAS DE AUTO SERVICIO,"BODEGA AURRERA,S.A. DE C.V.",Av. José Loreto Fabela,55,Entre Av. 510 e Ignacio Allende,Sn. Juan de Aragón,07950,,Gustavo A. Madero,POINT (-99.08107999570052 19.465228193361018)
321,322.0,CENTRO Y PLAZA COMERCIAL,Plaza Vallejo,Calz Vallejo Eje 1 Pte,1111,,Nueva Inustria Vallejo,07771,,Gustavo A. Madero,POINT (-99.15649158013716 19.503616141621713)
322,323.0,CENTRO Y PLAZA COMERCIAL,Plaza Vista Norte,Acueducto,60 lote b,,Zacatenco,07369,,Gustavo A. Madero,POINT (-99.12112689964918 19.50172332767275)
323,324.0,CENTRO Y PLAZA COMERCIAL,Plaza Pabellon,Callao,150,,Lindavista norte,07300,,Gustavo A. Madero,POINT (-99.12199775716675 19.49400277838349)
324,325.0,CENTRO Y PLAZA COMERCIAL,Parque Lindavista,Colector 13,280,,Magdalena de las Salinas,07760,,Gustavo A. Madero,POINT (-99.13097426773547 19.486260055465785)
325,326.0,CENTRO Y PLAZA COMERCIAL,Parque Lindavista 2do lote,Ave. Rio Bamba,589,,Magdalena de las Salinas,07760,,Gustavo A. Madero,POINT (-99.12991062261865 19.48565509311069)
326,327.0,CENTRO Y PLAZA COMERCIAL,Encuentro Fortuna,Av. Fortuna (eje 4 norte),334,,Magdalena de las Salinas,07760,Hay un Chedraui selecto,Gustavo A. Madero,POINT (-99.13311081433353 19.48392759344116)
327,328.0,CENTRO Y PLAZA COMERCIAL,Plaza del Peregrino,Eje 5 norte San Juan de Aragón,s/n,,Villa Gustavo A. Madero,07050,,Gustavo A. Madero,POINT (-99.11014527426332 19.482831233832247)
328,329.0,CENTRO Y PLAZA COMERCIAL,La Villita,Fray Juan de Zumarraga,31,,Villa Gustavo A. Madero,07050,Mercado de artesanías,Gustavo A. Madero,POINT (-99.11798643124796 19.48351301240933)
329,330.0,CENTRO Y PLAZA COMERCIAL,Plaza Misterios,Rio Consulado,1688,,Vallejo,07870,,Gustavo A. Madero,POINT (-99.126794234249 19.4620381719821)
330,331.0,CENTRO Y PLAZA COMERCIAL,Plaza Aragón,Ejej 5 nte Calz Sn Juan de Aragón,516,,D M Nacional,,Hay una TIENDA DE AUTOSERVICIO Walmart,Gustavo A. Madero,POINT (-99.09570445544537 19.479960249254336)
331,332.0,CENTRO Y PLAZA COMERCIAL,Plaza San Juan,Av. Sn Juan de Aragón,259,,Granjas Modernas,07460,Hay una TIENDA DE AUTOSERVICIO Bodega Aurrera,Gustavo A. Madero,POINT (-99.10245151887266 19.48029230024317)
332,333.0,CENTRO Y PLAZA COMERCIAL,Mercado Pradera,Volcál Malinche,s/n,,La Pradera,07500,,Gustavo A. Madero,POINT (-99.06781659532085 19.475470213814948)
333,334.0,TIENDA DE AUTOSERVICIO_1,Supercito Chedraui,Av. Francisco Morazan,6,,Pradera 1ra Sección,07509,,Gustavo A. Madero,POINT (-99.06658683178009 19.471342535752303)
334,335.0,CENTRO Y PLAZA COMERCIAL,Mercado Sn Juan de Aragón VI,Av. 414-A,s/n,,Sn Juan de Aragón Sección VI,07918,,Gustavo A. Madero,POINT (-99.06587414915535 19.466574882268986)
335,336.0,CENTRO Y PLAZA COMERCIAL,Pabellón Lindavista,Prol. Escuadrón 201,200,,La Purisima,07320,,Gustavo A. Madero,POINT (-99.14230902454595 19.51669444378866)
336,337.0,CENTRO Y PLAZA COMERCIAL,Punto Basílica,Calz. Sn Juan de Aragón (eje 5 nte),135,,Villa Gustavo A. Madero,07050,,Gustavo A. Madero,POINT (-99.10862622222456 19.482640960219182)
337,338.0,CENTRO Y PLAZA COMERCIAL,Commercium Molina,Fray Toribio de Benavente,165,,Vasco de Quiroga,07440,,Gustavo A. Madero,POINT (-99.0905799144659 19.497656179910013)
338,339.0,CENTRO Y PLAZA COMERCIAL,Centro Comercial Puerta Aragón,Constitución de la república,188,,La Pradera,07500,En construcción,Gustavo A. Madero,POINT (-99.06526583408358 19.47976837033723)
339,340.0,TIENDA DE AUTOSERVICIO_1,Bodega Aurrera,Av Francisco Villa,l28,,Cuautepec Barrio Alto,07100,,Gustavo A. Madero,POINT (-99.13648783274972 19.556469705117667)
340,341.0,TIENDA DEPARTAMENTAL_1,Coppel,Ángel Brioso Vasconcelos,29,,Palmatitla,07170,,Gustavo A. Madero,POINT (-99.14153879853934 19.52585888358225)
341,342.0,TIENDA DE AUTOSERVICIO_1,Bodega Aurrera,Av Cuautepec Z 6,mz 176 lt 34,,Jorge Negrete,07280,,Gustavo A. Madero,POINT (-99.14146648961032 19.52268161563347)
342,343.0,CENTRO Y PLAZA COMERCIAL,Plaza La Raza,Vallejo,275,,Vallejo Poniente,07790,,Gustavo A. Madero,POINT (-99.14326532515555 19.467707366596358)
343,344.0,CENTRO Y PLAZA COMERCIAL,Plaza Vista Hermosa,Noche de paz,49,,Lomas de Vista Hermosa,05100,,Cuajimalpa,POINT (-99.27854673729767 19.37374368477061)
344,345.0,TIENDA DE AUTOSERVICIO_1,Superama,Noche de paz,38,,Lomas de Vista Hermosa,05100,,Cuajimalpa,POINT (-99.27896291066945 19.372991589539378)
345,346.0,CENTRO Y PLAZA COMERCIAL,Mercado Rosa Torres,San Jose de los Cedros,s/n/,,San Jose de los Cedros,05200,,Cuajimalpa,POINT (-99.28889319600746 19.36987490714834)
346,347.0,TIENDA DE AUTOSERVICIO_1,Chedraui,Av. Jose Ma. Castorena,318,,Jesus del Monte,05260,También hay un Copper,Cuajimalpa,POINT (-99.29320099202373 19.360366963882523)
347,348.0,TIENDAS DE AUTO SERVICIO,"ALMACENES AURRERA, S.A. DE C.V.",José María Castorena,84,,Jesus Del Monte,05260,Actualmente CENTRO Y PLAZA COMERC Plaza Cuajimalpa,Cuajimalpa,POINT (-99.2877674962459 19.36311068085109)
348,349.0,CENTRO Y PLAZA COMERCIAL,Plaza Cuajimalpa,Jose Ma. Castorena,425,,Cuajimalpa,05000,,Cuajimalpa,POINT (-99.28926708778171 19.360708088841097)
349,350.0,CENTRO Y PLAZA COMERCIAL,Plaza La Noria,Prol. Bosque de la Reforma,1433,,Bosques de las Lomas,05120,,Cuajimalpa,POINT (-99.26333879139568 19.38870818578832)
350,351.0,CENTRO Y PLAZA COMERCIAL,Paseo Arcos Bosques,Paseo de los Tamarindos,mz 32 lotes 34,,Bosques de las Lomas,05120,,Cuajimalpa,POINT (-99.25167071762426 19.387088630914022)
351,352.0,CENTRO COMERCIAL,CONJUNTO GALERIA REFORMA,Carr. México-Toluca,1725 Admon.,Esq. Paseo de las Lilas y Paseo de las Granjas,Cooperativa Palo Alto,05110,,Cuajimalpa,POINT (-99.25383141865154 19.381952766523145)
352,353.0,TIENDAS DEPARTAMENTALES,"SANBORNS HERMANOS, S.A DE C.V.",Carr. México-Toluca,1725 Admon.,Esq. Paseo de las Lilas y Paseo de las Granjas,Cooperativa Palo Alto,05110,Es parte de Galerías Reforma,Cuajimalpa,POINT (-99.25351241813513 19.38218676705168)
353,354.0,CENTRO Y PLAZA COMERCIAL,Pabellón Bosques,Prol. Bosque de la Reforma,1813,,Lomas de Vista Hermosa,05100,,Cuajimalpa,POINT (-99.26839157694107 19.38261796494696)
354,355.0,CENTRO COMERCIAL,"ACEF,S.A. DE C.V.",Lomas Florida,32,Plaza Sta. Fé,Lomas de Vista Hermosa,05100,,Cuajimalpa,POINT (-99.27211248441124 19.381673725911234)
355,356.0,CENTRO COMERCIAL,"ACFE,S.A. DE C.V.",Av. Vasco de Quiroga,3800,Pasando la Universidad Ibero Americana,Antigua Mina Totoloapa,05210,Actualmente es Liverpool Corporativo I,Cuajimalpa,POINT (-99.27645944652382 19.359593704335577)
356,357.0,TIENDAS DEPARTAMENTALES,PUERTO DE LIVERPOOL,Prol. Vasco de Quiroga,3800,Pasando la Universidad Ibero Americana,Sta. Fé,05210,Es parte de Centro Comercial Santa Fe,Cuajimalpa,POINT (-99.2765854486457 19.36058470400883)
357,358.0,TIENDAS DEPARTAMENTALES,"SANBORNS HERMANOS, S.A DE C.V.",Prol. Vasco de Quiroga,3800,Pasando la Universidad Ibero Americana,Sta. Fé,05210,Es parte de Centro Comercial Santa Fe,Cuajimalpa,POINT (-99.27566744623387 19.360878706794555)
358,359.0,CENTRO COMERCIAL,CENTRO COMERCIAL SANTA FE,Prol. Vasco de Quiroga,3800,Pasando la Universidad Ibero Americana,Sta. Fé,05210,,Cuajimalpa,POINT (-99.27448544113972 19.36049070855296)
359,360.0,TIENDAS DEPARTAMENTALES,SEARS,Prol. Vasco de Quiroga,3800,Pasando la Universidad Ibero Americana,Sta. Fé,05210,Es parte de Centro Comercial Santa Fe,Cuajimalpa,POINT (-99.27463744389306 19.36120870843431)
360,361.0,TIENDAS DEPARTAMENTALES,"EL PALACIO DE HIERRO, S.A. DE C.V.",Prol. Vasco de Quiroga,3800,Pasando la Universidad Ibero Americana,Sta. Fé,05210,Es parte de Centro Comercial Santa Fe,Cuajimalpa,POINT (-99.27363644093826 19.36165571115546)
361,362.0,CENTRO Y PLAZA COMERCIAL,City Walk,Av. Santa Fe,482,,Santa Fe Cuajimalpa,05300,,Cuajimalpa,POINT (-99.2701719552984 19.35910524350151)
362,363.0,TIENDAS DE AUTO SERVICIO,SAMS CLUB,Tamaulipas,3000,Aut. México-Toluca,La Rosita,05340,También hay un Superama,Cuajimalpa,POINT (-99.2771764373453 19.354785699481145)
363,364.0,CENTRO Y PLAZA COMERCIAL,Plaza Vista Hermosa,Noche de paz,14,,Lomas de Vista Hermosa,05100,,Cuajimalpa,POINT (-99.27825633543338 19.372603454630287)
364,365.0,CENTRO Y PLAZA COMERCIAL,Plaza José María Castorena,José M. Castorena,232,,Cuajimalpa,05000,,Cuajimalpa,POINT (-99.28838333719774 19.361829601413373)
365,366.0,CENTRO Y PLAZA COMERCIAL,Plaza Cedros,Carretera México-Toluca,5780,,Abdias Garcia Soto,05530,,Cuajimalpa,POINT (-99.29462823429867 19.352100021462384)
366,367.0,CENTRO Y PLAZA COMERCIAL,Plaza Juárez,Av. Juárez,21,,Cuajimalpa,05000,,Cuajimalpa,POINT (-99.30071243085011 19.357548457952902)
367,368.0,CENTRO Y PLAZA COMERCIAL,Plaza El Contadero,Carretera México Toluca,5938,,Contadero,05500,,Cuajimalpa,POINT (-99.30197452189145 19.34969776124985)
368,369.0,CENTRO Y PLAZA COMERCIAL,Mercado El Contadero,Prol. 16 de septiembre,s/n,,Contadero,05500,,Cuajimalpa,POINT (-99.3006729914946 19.347872211544907)
369,370.0,TIENDAS DE AUTO SERVICIO,"BODEGA AURRERA,S.A. DE C.V.",Calz. Ignacio Zaragoza,172,Entre Calle 5 y 6,Pantitlán,08100,,Iztacalco,POINT (-99.06110976500646 19.400583201588702)
370,371.0,TIENDAS DEPARTAMENTALES,SALINAS Y ROCHA,Calle 7,28,Esq. Ignacio Zaragoza,Agricola  Pantitlán,08100,Elektra,Iztacalco,POINT (-99.05872475452607 19.39983920642445)
371,372.0,TIENDAS DE AUTO SERVICIO,ISSSTETIENDAS,Coruña,,Esq. Sur 65-A,Viaducto Piedad,08200,,Iztacalco,POINT (-99.13142302021802 19.4005460467071)
372,373.0,TIENDAS DE AUTO SERVICIO,"BODEGA AURRERA,S.A. DE C.V.",Av. Río Churubusco,1130,Esq. Canal Apatlaco,INFONAVIT Iztacalco,08900,Actualmente CENTRO Y PLAZA COMERC Plaza Churubusco,Iztacalco,POINT (-99.10153186513102 19.381509101912552)
373,374.0,TIENDAS DEPARTAMENTALES,"SANBORNS HERMANOS, S.A DE C.V.",Av. Río de Churubusco,1540,Esq. Tezontle,Mujeres Ilustres,08029,,Iztacalco,POINT (-99.1010388731829 19.38553310525244)
374,375.0,CENTRO Y PLAZA COMERCIAL,Mercado de Apatlaco,Ave. Canal de Apatlaco,206,,Campamento 2 de octubre,08930,,Iztacalco,POINT (-99.11941847760502 19.382666846967297)
375,376.0,CENTRO Y PLAZA COMERCIAL,Plaza Tezontle Cristal,Ave. Canal de Tezontle,840,,Gabriel Ramos Millan,08020,,Iztacalco,POINT (-99.09549832981737 19.38497354350641)
376,377.0,TIENDA DE AUTOSERVICIO_1,Bodega Aurrera,Calle Centeno,823,,Granjas México,08400,,Iztacalco,POINT (-99.09552988746695 19.399273221401238)
377,378.0,CENTRO Y PLAZA COMERCIAL,Plaza Unión,Ave. Unión,s/n,,Agrícola Pantitlan,08100,,Iztacalco,POINT (-99.06237785268873 19.41680672460134)
378,379.0,CENTRO Y  PLAZA COMERCIAL,Mercado José López Portillo,Calle uno,s/n,,Agrícola Pantitlan,08100,,Iztacalco,POINT (-99.06849438336296 19.41184971002719)
379,380.0,TIENDA DE AUTOSERVICIO_1,Soriana Pantitlan,Calz. Ignacio Zaragoza,1026,,Agrícola Pantitlan,08100,,Iztacalco,POINT (-99.06787376310201 19.40429608697845)
380,381.0,CENTRO Y PLAZA COMERCIAL,La Plazuela,Eje 5 ote Javier Rojo Gomez,38,,Agrícola Oriental,08500,,Iztacalco,POINT (-99.07110625373352 19.403165886525684)
381,382.0,CENTRO Y PLAZA COMERCIAL,Mi Mercado Santa Anita,Eje 1 ote. Ave. Andres Molina Enriquez,s/n,,Nueva Santa Anita,08210,,Iztacalco,POINT (-99.12929903246584 19.39854726221118)
382,383.0,CENTRO Y PLAZA COMERCIAL,Mi Mercado Tlacotal,Calle oriente 100,s/n,,Gabriel Ramos Millan,08730,,Iztacalco,POINT (-99.10276268565943 19.395523534700747)
383,384.0,CENTRO Y PLAZA COMERCIAL,Mi Mercado Juventino Rosas,Calle sur 117,s/n,,Juventino Rosas,08700,,Iztacalco,POINT (-99.10605436155782 19.39343932722988)
384,385.0,TIENDA DE AUTOSERVICIO_1,Bodega Aurrera,Calle Oriental 253,A 1075,,Agrícola Oriental,08500,,Iztacalco,POINT (-99.06387783349324 19.400037888500364)
385,386.0,TIENDA DE AUTOSERVICIO_1,Chedraui,Calz Ignacio Zaragoza,846 Fracc-I,,Agrícola Pantitlán,08100,,Iztacalco,POINT (-99.07525785964869 19.409280591472342)
386,387.0,TIENDA DE AUTOSERVICIO_1,Bodega Aurrera,Av. Guadalupe,39,,Agrícola Pantitlán,08100,,Iztacalco,POINT (-99.07024791710283 19.415565926517804)
387,388.0,TIENDA DE AUTOSERVICIO_1,Bodega Aurrera,Calle seis,350,,Agrícola Pantitlán,08100,,Iztacalco,POINT (-99.05879228702531 19.415642767270356)
388,389.0,TIENDA DE AUTOSERVICIO_1,Bodega Aurrera,Circuito Interior Rio Churubusco,755,,Infonavit Iztacalco,08900,,Iztacalco,POINT (-99.10239723692501 19.380878165469607)
389,390.0,CENTRO Y PLAZA COMERCIAL,Soriana,Calz de la Viga,672,,Zapotla,08610,,Iztacalco,POINT (-99.12175387435717 19.396046739149106)
390,391.0,TIENDAS DE AUTO SERVICIO,"BODEGA AURRERA,S.A. DE C.V.",Calz. de la Viga,136,Entre Cjon. Cuitláhuac y Av. Del Taller,Lorenzo Boturini,15820,También hay un Walmart,Cuauhtémoc,POINT (-99.12787703985126 19.413829061913102)
391,392.0,TIENDAS DE AUTO SERVICIO,BODEGA GIGANTE,Calz. Ignacio Zaragoza,270,Esq. Blvr. Puerto Aereo Saliendo del Metro Aeropuerto,Moctezuma,15500,Actualmente CENTRO Y PLAZA COMERCIAL Plaza Aeropue,Venustiano Carranza,POINT (-99.09657094397575 19.42110313491425)
392,393.0,TIENDAS DE AUTO SERVICIO,"GIGANTE, S.A. DE C.V.",Av. Río deConsulado,2355,Entre Coronas y Dinares,Simón Bolivar,15410,Actualmente es TIENDA DE AUTOSERVICIO Soriana Hipe,Venustiano Carranza,POINT (-99.10021502389833 19.448352141945936)
393,394.0,TIENDAS DE AUTO SERVICIO,ISSSTETIENDAS,Peluqueros,311,Entre Orfebrería y Tizayuca,Michoacana,15240,,Venustiano Carranza,POINT (-99.11343990523655 19.44597538760525)
394,395.0,TIENDAS DE AUTO SERVICIO,"TIENDA SINDICAL ASPA DE MÉXICO,A.C.",Fundidora Monterrey,97,,Peñon de los Baños,15520,Actualmente hay departamentos,Venustiano Carranza,POINT (-99.08457993579533 19.43555716932427)
395,396.0,TIENDAS DEPARTAMENTALES,"SANBORNS HERMANOS, S.A DE C.V.",Blvr. Puerto Aéreo,123,SALIENDO DEL METRO BLVR. PUERTO AEREO,Industrial Puerto Aereo,15710,,Venustiano Carranza,POINT (-99.09442294323937 19.42399014124575)
